728.65, 729.88, 728.42, 728.64, 68.31317966999998
728.68, 728.75, 728.2, 728.66, 18.25875245
727.1, 728.67, 727.1, 728.67, 87.44259428
728.04, 730.0, 726.97, 727.1, 91.04204957000002
730.81, 731.42, 728.48, 728.95, 53.41726182999999
731.31, 732.32, 730.7, 730.82, 19.049056180000004
731.29, 732.38, 730.51, 731.96, 24.715777269999997
731.28, 731.29, 731.28, 731.28, 0.50163874
730.51, 731.28, 730.5, 731.22, 5.630405099999999
730.51, 730.51, 730.5, 730.51, 4.76749767
730.51, 730.51, 730.5, 730.5, 14.82252066
730.51, 730.51, 730.5, 730.51, 17.84713523
731.08, 731.09, 730.5, 730.5, 47.332712699999995
730.5, 731.09, 730.5, 731.09, 0.78551916
730.12, 730.5, 730.0, 730.5, 3.88168538
730.49, 730.49, 730.44, 730.49, 4.11276515
730.49, 730.49, 730.48, 730.49, 1.79496156
730.49, 730.49, 730.48, 730.48, 0.18635362
730.49, 730.49, 730.48, 730.48, 4.394531749999999
730.48, 730.49, 730.48, 730.48, 1.438852
731.76, 731.76, 730.0, 730.48, 30.84268283
734.65, 735.96, 731.88, 731.98, 94.59446004000006
734.0, 736.12, 733.99, 734.22, 92.19228014999997
734.9, 737.47, 734.06, 734.4, 144.01412594
733.76, 734.76, 733.44, 734.76, 18.918333159999996
732.76, 733.9, 731.81, 733.77, 8.466060639999998
725.87, 732.97, 723.59, 732.97, 84.93691612000002
728.7, 728.7, 726.53, 726.53, 94.42226031000001
729.84, 729.84, 728.71, 728.71, 3.2509513500000002
724.81, 729.84, 724.13, 729.84, 26.957879339999998
726.01, 726.02, 723.99, 724.8, 80.68597648000005
726.27, 726.28, 726.01, 726.01, 16.24256096
727.49, 727.49, 726.8, 726.8, 14.197692669999999
727.49, 727.49, 727.48, 727.48, 10.318346009999999
729.41, 729.43, 727.48, 727.48, 8.671502470000002
729.49, 729.91, 728.98, 729.51, 14.176719810000003
729.39, 729.96, 729.39, 729.96, 9.2920598
728.41, 729.39, 727.1, 729.38, 32.273869909999995
728.72, 728.73, 728.72, 728.73, 4.27373246
